            Instance |     Method |               Status |      Value |      RAM |   Best (s) | Proved (s) | Solution                                                                        
                   8 |        lns |       open(improved) |      15864 |     0.01 |       6.57 |       N.A. | 1 1 1 1 1 2 2 2 2 2 4 4 4 4 4 4 4 0 0 0 8 8 8 6 6 6 7 7 7 3 8 8 5 9 9 9 9 9 6 7 7 6 8 8 5 3 7 7 3 5 
                  42 |        lns |       open(improved) |      15850 |     0.03 |       5.38 |       N.A. | 3 3 3 3 3 1 1 1 1 2 2 2 2 2 4 4 4 4 4 4 4 9 9 5 5 5 5 5 0 9 9 8 7 8 8 9 0 0 6 6 7 7 6 6 5 0 0 0 9 5 
                  49 |        lns |       open(improved) |      17353 |     0.01 |       4.06 |       N.A. | 4 4 4 4 4 2 2 2 2 2 2 2 2 1 1 1 1 8 8 8 8 8 8 8 6 0 0 6 5 5 9 9 0 0 0 3 7 7 6 9 0 3 3 7 5 5 3 3 3 7 
                  53 |        lns |       open(improved) |       7757 |     0.03 |       2.26 |       N.A. | 6 6 6 6 6 3 3 3 1 1 1 1 1 4 4 4 4 4 4 8 5 4 8 8 7 7 0 0 0 2 5 9 9 7 7 2 8 0 0 2 7 9 9 8 0 7 7 7 2 5 
                  56 |        lns |       open(improved) |      20005 |     0.03 |       8.17 |       N.A. | 7 7 7 0 0 0 0 1 1 1 4 4 4 3 3 3 3 3 3 3 2 5 6 9 9 9 2 2 2 8 5 5 5 8 8 8 5 6 6 6 6 6 8 5 5 5 6 8 8 5 
                  72 |        lns |       open(improved) |      14373 |     0.01 |       6.34 |       N.A. | 1 1 1 1 1 5 5 5 5 5 5 0 0 0 9 9 9 7 2 2 6 6 8 3 3 7 7 6 8 8 2 2 2 4 4 6 2 2 0 0 0 9 3 7 8 8 2 2 4 6 
                  85 |        lns |       open(improved) |       9848 |     0.03 |       1.44 |       N.A. | 1 1 1 1 1 1 1 1 4 4 4 4 4 5 5 5 6 6 6 8 8 8 8 2 8 7 2 0 9 9 2 9 3 0 0 7 2 8 8 2 7 9 9 2 3 7 2 8 5 0 
                  98 |        lns |       open(improved) |      18080 |     0.03 |       7.02 |       N.A. | 4 4 4 0 0 0 0 0 0 0 2 2 2 3 3 3 3 8 8 8 8 8 6 6 6 6 7 7 7 1 5 5 5 1 1 1 5 9 9 9 7 8 5 6 7 3 3 5 5 1 
                 101 |        lns |       open(improved) |       9686 |     0.03 |       7.46 |       N.A. | 1 1 1 1 1 9 9 9 9 9 0 0 0 0 5 5 5 5 5 5 8 3 3 2 2 4 4 6 6 6 7 7 8 2 2 2 2 2 2 4 4 8 3 3 3 5 5 8 8 4 
                 103 |        lns |       open(improved) |       6993 |     0.03 |       8.20 |       N.A. | 1 1 1 1 1 1 1 1 6 6 6 3 3 3 3 3 2 2 2 2 8 5 5 9 7 0 2 2 2 8 8 0 7 7 4 5 5 8 0 0 4 4 4 4 0 0 0 5 5 2 
                 102 |        lns |       open(improved) |       8068 |     0.05 |       3.89 |       N.A. | 6 6 6 6 6 2 2 2 2 2 3 3 3 3 3 3 5 5 5 4 0 0 8 7 7 7 7 9 9 9 4 4 0 1 1 8 8 9 9 4 4 1 0 5 5 7 0 5 1 0 
                 104 |        lns |       open(improved) |       9464 |     0.03 |       5.49 |       N.A. | 0 0 0 0 0 0 0 0 2 2 2 9 9 9 6 6 6 6 6 3 3 5 5 7 7 7 4 4 4 4 4 1 1 8 8 8 1 1 1 1 3 3 3 3 5 7 7 7 3 3 
                 105 |        lns |       open(improved) |       9786 |     0.05 |      14.44 |       N.A. | 6 6 6 6 6 6 5 5 5 4 4 4 4 4 9 9 9 8 8 8 8 8 1 1 1 0 2 7 7 7 3 3 3 3 3 2 2 2 1 1 0 0 0 9 9 9 9 1 1 1 
                 106 |        lns |       open(improved) |      10400 |     0.10 |      84.79 |       N.A. | 6 6 5 5 5 5 7 7 7 7 8 8 8 0 0 0 0 1 1 1 1 3 3 3 3 3 4 4 4 4 2 2 2 2 2 9 9 9 9 9 3 3 3 3 1 1 2 2 3 4 
                 107 |        lns |       open(improved) |       8118 |     0.10 |      24.12 |       N.A. | 6 6 6 6 6 6 6 6 6 2 2 2 2 2 5 5 5 5 9 9 9 8 8 1 3 3 3 7 7 7 0 0 0 4 4 9 9 8 8 8 1 1 3 3 3 7 7 0 0 5 
                 109 |        lns |       open(improved) |       9591 |     0.05 |      28.99 |       N.A. | 3 5 5 5 2 2 2 2 2 2 2 2 7 7 7 7 1 1 4 4 0 0 6 9 9 9 0 0 0 1 1 6 6 6 6 6 6 0 8 8 8 0 0 0 1 1 6 9 9 0 
                 110 |        lns |       open(improved) |       8034 |     0.05 |      18.16 |       N.A. | 7 7 7 7 0 0 0 0 2 2 2 2 2 2 6 6 6 5 5 5 3 4 4 8 8 8 8 8 1 1 1 3 3 3 1 1 5 5 5 6 6 6 6 4 9 9 1 1 3 4 
                 111 |        lns |       open(improved) |       9384 |     0.05 |      12.40 |       N.A. | 7 7 7 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 8 8 4 4 6 6 6 0 0 0 0 0 4 4 5 5 3 3 3 3 8 8 4 4 9 9 6 6 6 5 
                 112 |        lns |       open(improved) |       7602 |     0.03 |       7.00 |       N.A. | 9 9 9 9 9 5 5 5 5 5 6 6 6 6 1 1 1 1 1 3 3 3 4 2 2 0 7 7 7 4 4 4 2 0 0 8 8 3 3 3 3 2 2 2 2 3 3 0 0 1 
                 113 |        lns |       open(improved) |       8115 |     0.03 |       3.29 |       N.A. | 5 5 5 5 5 2 2 2 2 2 2 7 7 7 4 4 4 4 4 3 3 9 9 9 8 1 1 1 1 6 6 6 6 6 0 8 3 3 3 3 0 6 6 6 6 8 0 0 0 1 
                 114 |        lns |       open(improved) |       9043 |     0.01 |       2.58 |       N.A. | 3 3 3 3 3 5 5 5 5 5 2 2 2 1 1 1 1 1 1 8 0 0 0 7 7 7 0 0 0 0 4 7 7 7 7 4 9 9 7 7 7 4 4 6 8 8 0 0 7 9 
                 115 |        lns |       open(improved) |       9339 |     0.05 |      12.48 |       N.A. | 7 7 7 7 1 1 1 6 6 6 6 6 6 6 6 2 2 2 2 9 9 0 0 0 8 8 8 3 3 3 4 4 4 0 0 8 8 8 8 5 5 4 4 4 3 3 0 0 5 2 
                 116 |        lns |       open(improved) |       6672 |     0.05 |       5.85 |       N.A. | 2 2 2 2 2 3 3 3 3 3 3 3 0 0 7 7 7 6 9 5 5 8 4 9 9 8 6 5 1 4 9 5 5 5 1 1 1 8 6 0 0 0 0 4 9 4 4 8 5 1 
                 117 |        lns |       open(improved) |       8394 |     0.10 |      57.94 |       N.A. | 8 8 8 8 8 3 3 9 9 9 9 2 2 0 0 0 0 6 4 5 5 7 7 7 7 6 6 6 1 1 4 4 4 4 4 4 1 1 0 0 0 7 7 6 6 4 4 2 2 1 
                 118 |        lns |       open(improved) |       8158 |     0.05 |       3.71 |       N.A. | 7 7 7 8 8 8 8 8 3 3 3 3 3 3 3 2 2 2 2 2 9 0 0 5 5 5 4 4 4 1 6 6 6 6 6 6 6 9 9 5 1 1 1 9 9 6 5 4 0 1 
                 119 |        lns |       open(improved) |       9155 |     0.05 |      16.07 |       N.A. | 8 8 8 8 8 8 4 4 4 1 1 1 1 3 3 3 3 3 3 2 2 5 9 9 9 6 6 0 0 5 5 2 2 2 7 6 6 6 6 9 9 5 5 5 3 2 5 5 3 0 
                 148 |        lns |     closed(improved) |       8392 |     0.00 |       0.27 |       0.59 | 1 1 1 1 1 1 4 4 4 4 3 3 3 3 3 3 7 7 7 7 6 6 6 6 6 0 0 9 9 9 9 8 5 5 5 0 9 9 8 6 0 9 8 6 2 2 2 0 0 0 
                 120 |        lns |       open(improved) |       9618 |     0.03 |       5.68 |       N.A. | 7 7 7 3 3 3 3 3 3 9 9 9 8 8 8 8 5 5 5 5 5 5 5 4 1 1 1 1 6 2 2 2 2 2 0 0 0 0 4 6 6 2 2 2 2 4 4 0 0 1 
                 121 |        lns |       open(improved) |       8315 |     0.05 |      13.58 |       N.A. | 9 3 3 3 3 3 3 3 0 0 0 0 0 0 0 0 0 1 1 6 6 6 6 6 4 4 4 5 5 5 2 2 8 8 1 1 7 7 7 8 8 8 1 1 2 2 0 1 1 1 
                 123 |        lns |       open(improved) |       7737 |     0.05 |      11.27 |       N.A. | 0 0 0 0 0 0 0 0 0 4 4 4 4 3 3 3 7 7 7 7 2 2 2 1 6 6 6 6 8 8 2 2 2 5 5 5 1 9 9 2 2 2 1 5 5 3 8 9 1 1 
                 125 |        lns |       open(improved) |       7705 |     0.05 |       7.57 |       N.A. | 4 4 4 4 4 0 0 0 1 1 1 1 1 8 8 8 8 2 2 2 7 3 3 3 3 3 5 5 7 7 5 5 6 6 6 6 9 9 9 9 3 5 7 6 6 2 2 3 9 0 
                 127 |        lns |       open(improved) |       8816 |     0.10 |      42.96 |       N.A. | 7 7 7 5 5 5 5 5 5 5 5 5 9 6 6 6 6 6 6 6 4 0 1 1 3 4 9 9 0 2 2 3 3 3 9 9 1 1 1 4 4 0 0 0 0 1 1 2 4 4 
                 128 |        lns |       open(improved) |       7640 |     0.05 |      18.85 |       N.A. | 5 5 5 5 5 5 5 5 4 4 1 1 1 1 1 1 1 1 1 1 3 7 7 7 6 9 3 0 0 0 9 2 6 8 3 3 0 2 2 7 7 7 9 9 2 2 6 6 3 3 
                 129 |        lns |       open(improved) |       8455 |     0.05 |       4.12 |       N.A. | 9 9 9 7 7 7 7 7 7 7 7 7 4 4 4 4 4 8 8 8 8 2 2 1 1 1 1 6 5 5 0 3 3 2 2 2 0 3 6 6 6 3 3 6 5 0 0 2 2 6 
                 163 |        lns |     closed(improved) |       8241 |     0.01 |       1.63 |       1.63 | 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 6 6 6 6 7 9 9 9 9 9 2 2 8 7 3 4 4 4 4 2 2 3 5 5 5 2 2 2 8 8 4 4 3 3 
                 130 |        lns |       open(improved) |       7982 |     0.05 |       6.75 |       N.A. | 3 3 3 3 3 5 5 5 8 8 8 8 8 8 0 1 1 1 1 1 1 1 9 6 6 6 4 4 4 4 7 9 9 9 2 2 0 0 0 0 2 6 6 6 9 2 2 2 0 4 
                 131 |        lns |       open(improved) |       8106 |     0.05 |       8.20 |       N.A. | 0 0 0 0 0 0 4 4 4 4 4 6 6 3 3 3 3 3 3 5 2 2 2 2 7 7 7 7 7 8 8 5 1 1 9 9 2 2 1 1 5 5 9 8 8 7 7 9 2 1 
                 132 |        lns |       open(improved) |       7311 |     0.01 |       1.29 |       N.A. | 6 6 6 6 6 6 6 6 6 2 2 2 2 2 5 5 5 5 5 9 9 9 8 8 8 3 3 7 7 4 1 1 1 4 4 4 4 4 9 9 9 7 7 3 3 0 0 4 4 1 
                 133 |        lns |       open(improved) |      10170 |     0.10 |      51.16 |       N.A. | 8 8 8 8 8 9 9 9 9 9 9 9 3 3 3 3 3 6 0 0 0 0 0 7 4 4 4 4 2 2 1 1 5 5 7 7 7 7 5 6 0 0 0 0 1 2 2 5 5 4 
                 155 |        lns |     closed(improved) |       9678 |     0.01 |       2.50 |       2.50 | 6 6 6 6 5 5 5 5 8 8 1 1 1 1 1 1 1 7 7 7 0 0 0 9 9 9 2 3 3 3 3 3 0 0 0 0 0 4 4 3 3 3 3 9 9 2 2 0 0 3 
                 134 |        lns |       open(improved) |       9544 |     0.03 |       4.43 |       N.A. | 7 7 7 7 7 8 8 8 8 8 8 8 3 3 3 3 3 2 2 9 1 1 1 1 1 1 1 4 4 5 5 5 9 9 9 6 6 6 6 4 4 4 4 4 2 2 0 0 0 5 
                 150 |        lns |     closed(improved) |       7799 |     0.01 |       2.64 |       3.25 | 7 7 7 7 7 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 9 5 8 8 4 4 5 5 6 6 6 8 8 8 8 9 2 2 3 3 6 6 6 9 9 9 5 4 3 8 
                 171 |        lns |     closed(improved) |       9807 |     0.01 |       0.65 |       1.78 | 0 0 0 0 0 0 0 0 2 2 2 2 2 2 7 7 7 7 7 5 9 9 3 3 3 3 3 8 8 8 5 5 5 1 9 9 9 1 1 8 8 8 5 5 1 1 1 5 5 1 
                 136 |        lns |       open(improved) |       8188 |     0.03 |      11.33 |       N.A. | 1 1 1 9 9 9 9 9 7 7 7 7 7 3 3 3 3 3 3 8 8 5 5 5 2 2 2 4 4 0 0 0 6 6 8 8 5 6 4 4 4 0 0 0 0 8 8 5 0 0 
                 138 |        lns |     closed(improved) |       7871 |     0.01 |       6.12 |       7.25 | 0 0 0 0 1 1 1 1 8 8 8 8 8 2 2 2 2 2 9 9 9 3 4 4 4 3 3 7 7 6 6 5 5 5 9 9 3 3 3 6 5 9 9 3 3 3 2 7 6 5 
                 159 |        lns |     closed(improved) |       9332 |     0.01 |       4.83 |       4.83 | 1 1 1 8 8 8 8 8 8 8 6 6 6 6 6 2 2 9 9 9 9 9 9 0 0 5 5 4 7 7 2 2 2 2 3 0 0 5 5 5 4 4 3 3 3 3 0 0 0 0 
                 137 |        lns |       open(improved) |       7985 |     0.03 |       9.35 |       N.A. | 2 2 2 2 4 4 4 4 8 8 9 9 9 9 9 1 1 1 1 1 6 3 5 5 5 5 3 3 0 0 1 1 1 1 5 3 3 5 5 0 0 6 6 6 7 7 3 3 5 0 
                 170 |        lns |     closed(improved) |       7748 |     0.01 |       4.55 |       5.51 | 0 0 1 1 1 1 1 1 1 1 1 7 7 7 7 9 9 9 9 3 3 2 2 8 8 4 4 4 4 6 6 6 6 5 2 8 8 8 8 8 8 8 3 3 2 2 2 4 4 5 
                 177 |        lns |     closed(improved) |       7453 |     0.03 |       3.24 |       4.21 | 7 7 7 7 7 5 5 5 5 0 0 0 0 0 0 1 1 1 1 6 2 2 2 9 8 8 4 4 4 4 4 4 4 3 6 6 1 1 9 9 9 8 8 8 6 6 6 2 2 3 
                 185 |        lns |     closed(improved) |       8079 |     0.00 |       0.56 |       0.80 | 3 3 2 2 2 2 2 2 2 8 8 8 8 8 8 8 8 7 7 7 7 9 9 9 9 9 4 0 1 1 1 1 1 1 0 0 4 4 4 4 5 5 6 6 6 1 1 5 5 0 
                 186 |        lns |     closed(improved) |       7356 |     0.01 |       3.21 |       4.12 | 9 9 9 9 9 0 0 0 7 7 2 2 2 2 2 2 5 1 1 1 1 1 1 4 4 4 8 6 6 6 3 3 3 3 8 8 8 5 4 4 4 6 6 8 3 3 2 0 8 1 
                 139 |        lns |       open(improved) |       7922 |     0.03 |       4.03 |       N.A. | 0 0 0 0 0 3 3 3 3 3 4 4 4 4 8 8 8 8 8 9 9 9 9 7 7 7 7 2 2 2 5 5 6 6 1 1 1 9 7 7 7 8 9 6 2 2 5 5 4 1 
                 140 |        lns |       open(improved) |       7981 |     0.03 |       4.80 |       N.A. | 2 2 2 2 2 2 2 1 1 1 1 3 3 3 3 3 3 3 5 5 7 7 7 7 8 8 0 9 6 6 6 6 4 5 5 5 0 4 4 4 4 7 7 0 5 5 9 6 6 0 
                 141 |        lns |       open(improved) |       8117 |     0.05 |       7.15 |       N.A. | 1 1 1 1 3 3 3 3 3 3 6 6 6 6 6 9 9 9 9 9 0 7 7 7 8 8 8 8 5 5 5 4 2 2 2 4 4 4 0 7 7 7 7 7 4 4 4 0 2 2 
                 142 |        lns |       open(improved) |       9134 |     0.03 |       6.14 |       N.A. | 3 3 3 3 3 2 2 2 2 2 8 8 8 9 9 9 9 9 9 7 7 7 4 1 5 5 5 0 0 0 0 0 0 4 4 1 1 6 6 6 5 5 5 5 4 4 4 4 6 1 
                 143 |        lns |       open(improved) |       9456 |     0.05 |       8.58 |       N.A. | 6 6 6 9 9 9 9 9 9 5 5 5 5 5 2 2 1 1 1 1 0 8 4 4 7 7 7 7 7 3 3 3 3 2 0 0 0 0 2 2 2 2 8 8 3 3 3 3 0 0 
                 144 |        lns |       open(improved) |       8822 |     0.05 |      13.55 |       N.A. | 0 0 0 0 3 3 3 3 3 3 4 4 4 4 4 9 9 9 9 8 7 2 1 1 1 1 8 5 6 6 2 2 2 2 2 8 8 8 8 6 6 6 7 5 5 2 2 2 1 5 
                 145 |        lns |       open(improved) |       8494 |     0.03 |      11.50 |       N.A. | 0 0 0 0 0 4 4 4 4 4 4 4 9 9 1 8 8 8 8 8 8 8 8 5 7 7 3 3 2 2 6 6 7 7 5 5 2 2 2 1 1 3 3 6 7 7 1 1 5 2 
                 146 |        lns |       open(improved) |       9242 |     0.03 |       6.50 |       N.A. | 7 7 7 7 7 7 3 3 3 3 3 3 3 8 8 8 8 8 4 4 9 9 9 9 5 5 0 0 0 0 1 1 1 1 6 6 6 5 5 5 2 2 0 0 0 0 0 6 5 1 
                 147 |        lns |       open(improved) |      10527 |     0.10 |      28.94 |       N.A. | 1 1 1 1 8 5 5 5 5 7 7 7 7 6 6 6 6 6 2 4 4 4 4 3 3 3 3 0 0 9 9 9 4 4 3 3 3 3 0 0 0 9 9 2 2 2 2 0 0 3 
                 149 |        lns |       open(improved) |      12297 |     0.05 |       9.10 |       N.A. | 5 5 5 5 6 6 6 9 9 9 2 2 2 2 2 2 2 2 8 8 8 8 8 8 8 1 1 1 1 7 7 7 0 0 0 0 3 3 3 4 4 4 4 4 0 0 3 3 3 7 
                 151 |        lns |       open(improved) |       8484 |     0.03 |       5.61 |       N.A. | 4 4 4 4 4 1 1 1 1 1 1 7 7 7 2 2 2 2 2 8 8 3 3 3 3 6 6 6 6 6 8 8 8 9 9 9 3 3 3 3 5 0 0 0 7 5 5 5 8 3 
                 152 |        lns |       open(improved) |       8694 |     0.05 |      12.21 |       N.A. | 6 6 6 6 6 3 3 3 4 4 4 4 8 8 8 8 8 7 2 2 2 2 2 2 5 0 9 9 7 7 1 1 1 1 5 5 5 5 7 0 0 0 9 9 9 1 1 1 5 0 
                 153 |        lns |       open(improved) |       7400 |     0.05 |       5.36 |       N.A. | 4 4 4 4 4 4 4 3 3 3 1 1 1 1 1 6 6 6 6 5 8 8 8 7 7 7 0 0 0 5 2 2 2 9 9 7 8 0 0 0 7 9 9 8 6 5 7 7 7 2 
                 154 |        lns |       open(improved) |       9247 |     0.05 |      25.10 |       N.A. | 9 9 5 5 5 5 5 5 5 7 7 7 7 7 1 1 1 1 3 3 3 8 8 0 0 2 2 6 6 6 6 6 6 4 4 4 4 4 3 2 2 8 8 2 2 4 4 3 0 1 
                 157 |        lns |       open(improved) |       7939 |     0.03 |       5.54 |       N.A. | 0 0 0 0 0 0 9 9 9 9 9 9 9 9 9 4 4 4 7 5 3 3 3 1 1 1 1 6 6 6 8 8 1 1 2 3 7 7 8 8 3 3 6 6 5 5 4 2 2 1 
                 156 |        lns |       open(improved) |       8514 |     0.05 |       9.46 |       N.A. | 9 9 9 7 7 7 4 4 4 6 6 6 6 6 6 6 2 2 2 2 5 3 3 1 1 1 0 5 5 5 5 8 8 8 8 8 8 8 3 3 3 0 0 5 5 5 5 3 3 0 
                 158 |        lns |       open(improved) |       6659 |     0.10 |      14.78 |       N.A. | 5 5 5 5 5 5 5 8 3 3 3 3 3 3 6 6 6 6 0 0 1 9 7 7 8 8 8 2 2 4 4 4 0 0 9 1 4 4 0 8 8 9 9 2 2 2 1 0 0 1 
                 160 |        lns |       open(improved) |       8573 |     0.03 |       2.80 |       N.A. | 6 6 5 5 5 4 4 4 4 4 4 1 1 1 1 1 0 0 0 0 0 2 2 2 2 9 9 9 8 8 3 3 0 7 7 3 3 3 3 3 2 2 9 9 8 8 3 3 3 2 
                 161 |        lns |       open(improved) |       9831 |     0.05 |      15.57 |       N.A. | 4 4 4 4 4 3 3 6 6 6 1 1 1 1 1 1 1 2 0 0 9 5 5 5 5 8 8 8 0 0 0 0 2 2 2 2 5 5 5 7 7 8 8 9 9 5 7 7 2 0 
                 162 |        lns |       open(improved) |       9361 |     0.05 |       9.89 |       N.A. | 1 1 1 1 1 1 1 4 4 4 4 4 7 7 7 8 2 2 2 9 9 9 9 3 3 3 5 5 5 5 2 2 2 2 0 0 0 9 9 9 9 3 3 3 5 5 5 2 6 0 
                 164 |        lns |       open(improved) |       7988 |     0.05 |       4.34 |       N.A. | 7 7 7 7 6 6 6 6 9 9 9 9 9 9 3 3 3 3 0 1 4 2 2 2 2 2 8 8 4 4 1 1 8 8 8 8 8 8 1 4 2 0 0 0 4 4 1 1 1 5 
                 165 |        lns |       open(improved) |       8904 |     0.05 |      17.83 |       N.A. | 4 4 4 4 4 5 5 5 5 5 5 5 5 3 3 3 6 6 1 1 8 8 2 2 2 2 2 2 1 1 1 9 9 7 0 0 1 1 1 8 8 8 8 7 0 0 0 9 9 1 
                 166 |        lns |       open(improved) |       6439 |     0.10 |      22.74 |       N.A. | 1 1 1 1 1 7 7 7 8 8 3 3 3 3 5 5 5 5 5 4 6 6 6 6 9 2 2 0 0 0 4 4 0 0 0 4 9 9 6 6 6 4 4 4 0 0 0 7 2 2 
                 167 |        lns |       open(improved) |       8074 |     0.05 |      16.85 |       N.A. | 6 6 6 6 6 6 7 7 7 7 0 0 0 0 0 0 0 1 1 4 2 2 2 5 9 9 8 8 3 3 3 3 4 4 4 4 3 5 9 9 9 9 2 2 2 5 5 1 1 4 
                 168 |        lns |       open(improved) |       7052 |     0.05 |      33.68 |       N.A. | 3 3 3 3 3 3 3 6 6 6 6 6 4 9 9 9 9 9 1 7 2 2 8 1 1 7 7 0 0 5 5 5 2 2 2 2 6 6 7 2 2 2 8 5 0 7 7 1 1 1 
                 169 |        lns |       open(improved) |       8130 |     0.03 |       5.16 |       N.A. | 1 1 1 1 1 8 8 8 8 9 6 6 6 5 5 0 0 2 2 7 7 7 7 7 7 7 3 4 4 4 4 4 4 3 3 3 3 5 5 5 0 0 2 2 4 4 4 2 2 3 
                 194 |        lns |     closed(improved) |       8087 |     0.01 |       2.40 |       2.40 | 0 0 0 0 0 5 5 7 7 7 7 2 2 2 2 2 9 9 9 9 9 8 8 8 2 6 3 3 3 3 8 8 8 4 4 4 4 1 6 6 8 8 1 1 6 3 8 4 1 3 
                 172 |        lns |       open(improved) |       6907 |     0.03 |       6.01 |       N.A. | 6 6 6 6 6 7 7 7 7 2 2 2 2 2 2 2 1 1 1 1 1 5 9 0 8 8 8 3 3 5 5 0 0 4 4 2 2 0 0 5 5 5 9 9 8 8 4 9 0 3 
                 196 |        lns |     closed(improved) |       9147 |     0.01 |       2.08 |       2.49 | 5 5 5 5 5 7 7 7 1 1 1 1 1 1 0 0 0 0 0 0 6 6 6 6 6 2 8 8 8 9 2 2 2 3 3 8 8 8 9 9 9 2 2 3 3 3 6 6 2 2 
                 173 |        lns |       open(improved) |       8696 |     0.03 |       0.84 |       N.A. | 5 5 5 5 5 5 1 1 1 1 1 1 1 3 3 3 3 6 6 6 9 9 9 4 4 8 2 0 0 6 7 7 7 8 8 8 4 4 6 6 6 6 0 4 4 4 2 2 2 0 
                 174 |        lns |       open(improved) |       7279 |     0.05 |      25.61 |       N.A. | 4 4 4 8 8 8 8 9 9 9 3 3 3 6 6 6 6 6 0 5 1 1 1 5 5 5 5 7 7 0 0 0 0 0 0 2 2 3 3 3 5 5 1 1 0 0 2 2 5 1 
                 175 |        lns |       open(improved) |       8192 |     0.05 |      13.53 |       N.A. | 9 9 9 3 3 3 3 1 1 1 2 2 0 0 0 0 0 0 8 8 8 7 7 7 7 5 5 5 4 6 6 6 2 2 2 4 4 7 8 8 8 5 7 7 7 4 5 6 6 2 
                 176 |        lns |       open(improved) |       7604 |     0.05 |      14.33 |       N.A. | 9 9 9 9 9 0 0 0 0 0 0 1 1 1 2 2 2 8 8 8 7 6 3 5 5 5 4 3 3 3 7 7 7 7 6 5 5 5 4 4 3 3 3 7 5 5 6 1 8 8 
                 178 |        lns |       open(improved) |       6905 |     0.05 |      21.06 |       N.A. | 6 6 6 6 6 6 4 4 4 4 4 4 4 9 3 3 3 3 8 7 2 2 5 5 1 1 1 1 5 5 8 8 9 9 9 9 5 5 1 0 0 0 0 0 8 1 1 5 3 2 
                 191 |        lns |     closed(improved) |       8533 |     0.01 |       4.02 |       4.91 | 9 2 2 2 2 2 2 8 8 8 8 8 8 0 0 0 0 0 0 4 5 5 6 6 6 7 7 3 1 4 4 4 4 5 5 5 5 5 6 6 3 3 3 7 4 7 7 3 3 1 
                 179 |        lns |       open(improved) |       6524 |     0.03 |       6.14 |       N.A. | 1 1 1 1 1 1 1 7 7 7 7 7 3 3 2 2 2 2 2 2 4 4 5 5 5 5 5 0 6 8 0 0 0 0 0 4 6 9 6 6 0 1 1 5 3 2 2 0 4 4 
                 180 |        lns |       open(improved) |       7928 |     0.05 |       9.38 |       N.A. | 1 1 1 1 1 1 0 0 0 0 0 0 9 9 9 9 9 8 3 2 2 5 5 7 7 5 4 4 2 9 3 5 6 5 5 2 7 7 2 2 2 3 3 5 6 6 6 5 3 3 
                 181 |        lns |       open(improved) |       8389 |     0.05 |       7.98 |       N.A. | 5 5 5 5 5 9 9 9 7 7 7 7 7 8 8 8 2 2 2 2 6 6 6 4 1 1 1 3 3 0 6 6 4 4 4 4 4 4 2 2 2 6 6 6 6 0 0 0 1 1 
                 182 |        lns |       open(improved) |       8945 |     0.05 |      11.55 |       N.A. | 6 6 6 1 1 1 1 1 4 4 4 4 4 4 5 5 5 5 8 8 8 8 8 7 7 0 0 0 9 3 3 3 3 3 3 3 0 0 0 0 2 2 7 7 9 9 9 0 0 2 
                 183 |        lns |       open(improved) |       8634 |     0.03 |       7.15 |       N.A. | 5 5 5 5 1 1 1 1 1 4 4 4 4 4 4 0 0 9 9 9 9 2 7 7 3 3 6 6 8 8 2 2 2 2 2 2 7 7 3 3 3 6 8 0 0 2 6 6 3 3 
                 222 |        lns |     closed(improved) |       8680 |     0.01 |       2.24 |       3.00 | 5 5 5 5 1 1 1 1 1 2 2 2 2 6 6 6 6 6 6 3 3 4 0 0 0 0 7 7 7 8 8 9 9 9 9 3 3 3 3 0 0 0 0 7 0 0 0 9 8 8 
                 184 |        lns |       open(improved) |       7547 |     0.03 |       4.90 |       N.A. | 1 1 1 1 1 1 8 8 8 8 8 5 5 5 4 4 4 4 4 0 2 2 2 6 7 3 3 0 9 9 0 0 0 0 0 2 7 7 6 6 6 6 6 6 6 4 0 2 2 3 
                 187 |        lns |       open(improved) |       9654 |     0.05 |      10.45 |       N.A. | 1 1 1 1 1 1 1 1 3 3 3 3 3 5 5 5 5 5 5 6 9 2 2 2 2 2 2 0 0 0 7 7 8 8 4 9 9 9 9 6 4 4 8 8 8 0 0 0 1 1 
                 188 |        lns |       open(improved) |       9205 |     0.05 |       8.06 |       N.A. | 4 4 6 6 6 6 6 6 6 6 0 0 0 0 0 0 0 3 2 2 9 5 5 5 8 8 3 3 7 7 9 9 9 9 5 8 8 1 1 1 1 9 9 5 3 3 2 2 1 5 
                 226 |        lns |     closed(improved) |       9017 |     0.05 |       6.24 |       7.11 | 9 9 2 2 2 2 2 2 2 1 1 1 1 1 1 1 5 5 5 3 3 0 0 0 0 0 7 7 8 8 8 8 6 6 6 0 0 0 0 4 4 4 4 3 3 6 6 8 8 0 
                 189 |        lns |       open(improved) |       7461 |     0.05 |      45.22 |       N.A. | 2 2 2 4 4 4 4 4 4 9 9 9 3 3 3 3 8 8 7 1 5 5 6 0 0 0 0 0 0 7 7 7 7 1 5 5 5 1 3 3 3 3 0 0 7 1 5 5 1 3 
                 190 |        lns |       open(improved) |       8504 |     0.05 |       5.36 |       N.A. | 3 3 3 3 3 0 0 0 0 6 6 6 6 6 6 2 2 2 2 2 8 4 4 9 9 1 1 5 5 4 4 8 8 5 5 5 7 7 7 8 8 8 4 4 9 2 2 5 5 1 
